,topic,terms,size
0,-1,"[('pasternak', 0.00015220867058414518), ('tsvetaeva', 0.00014990188648539803), ('tolstoi', 0.00014090520674498027), ('978', 0.00014089011944630657), ('prf', 0.00013999226405356295), ('brodsky', 0.0001395683278580151), ('platonov', 0.00013666334319574694), ('prs', 0.000133707530152831), ('turgenev', 0.00013306838850452406), ('akhmatova', 0.00013080110123046216), ('tsin', 0.00012907981968380774), ('babel', 0.00012870088046916677), ('chekhov', 0.0001273559301588202), ('bakhtin', 0.00012434976551843987), ('blok', 0.0001233663050480182), ('pfv', 0.00012320041039589507), ('acc', 0.0001227826617184912), ('roma', 0.00012060295895711311), ('officers', 0.00012032907711579581), ('muscovite', 0.00012018326390381492), ('dostoevskii', 0.0001201616657674138), ('defence', 0.00011936840687555164), ('3sg', 0.00011861766719035001), ('sg', 0.00011794714935595764), ('concludes', 0.00011755000508135317), ('2019', 0.00011740522908173185), ('japanese', 0.00011693383007057858), ('gagarin', 0.0001162578891272664), ('excellent', 0.00011609367891438177), ('stalinism', 0.00011604865597792459), ('discusses', 0.00011599875965104092), ('ivanov', 0.00011543100081800915), ('artist', 0.00011531890735451377), ('offi', 0.00011469263486873277), ('nicholas', 0.00011433146540101594), ('lermontov', 0.00011388798843633567), ('muscovy', 0.00011352890010629656), ('examines', 0.00011336963138859321), ('valuable', 0.00011328560849034048), ('biography', 0.00011292091799087531), ('insights', 0.00011278138824887416), ('fascinating', 0.00011277266650978143), ('commentary', 0.0001126040240375579), ('shall', 0.00011243896478460665), ('bolsheviks', 0.00011225463802480249), ('pl', 0.00011189801955174052), ('visual', 0.00011180179043696044), ('assembly', 0.00011176296423378946), ('gor', 0.00011170581238311838), ('crimean', 0.00011140015042781651), ('caucasus', 0.00011108338387452797), ('crown', 0.00011103506977586314), ('theories', 0.00011089978034080601), ('philosophical', 0.00011071637872513144), ('translations', 0.00011028256663598076), ('specialists', 0.000110261384109741), ('chinese', 0.000110183106741609), ('œœ', 0.00011016551156464645), ('dream', 0.00011016467379950822), ('evil', 0.00010997102934313236), ('marxist', 0.0001098980589687716), ('classical', 0.00010987103767451003), ('demonstrates', 0.00010984368327529896), ('ancient', 0.00010977034227469135), ('artists', 0.00010972918318644645), ('folk', 0.00010969898886158129), ('unfortunately', 0.0001095411002670066), ('perestroika', 0.00010943046642326374), ('archival', 0.00010930633270688796), ('cm', 0.00010930198027890935), ('tatars', 0.00010917317895697), ('dialects', 0.00010917272703848918), ('jabotinsky', 0.00010916618555591625), ('cloth', 0.000109151574289666), ('gorky', 0.0001089719618327088), ('monograph', 0.00010889313129403103), ('finds', 0.00010884610594292638), ('ian', 0.00010883133243400021), ('viv', 0.00010876962777029338), ('duma', 0.00010876902121317374), ('focuses', 0.00010873285105656118), ('square', 0.00010871308009956537), ('sections', 0.00010870747760070607), ('kazakhstan', 0.00010868843732305255), ('officer', 0.00010865588171199126), ('islamic', 0.00010848058427712755), ('circle', 0.00010847085848719263), ('italian', 0.00010846269069664038), ('turns', 0.0001084089447387567), ('piece', 0.00010837624899376408), ('sound', 0.00010837303226095725), ('scholar', 0.00010835699731576837), ('creative', 0.00010827478759896338), ('cd', 0.00010813796855216139), ('topics', 0.00010809595675793502), ('explains', 0.0001079903498766678), ('doctor', 0.00010786119664547012), ('minor', 0.0001078037587524277), ('memoirs', 0.00010775069530707718), ('medieval', 0.00010771399978301772), ('tatar', 0.00010769503068628749), ('training', 0.000107657978766331), ('tale', 0.00010764974610035677), ('historian', 0.00010752160056472919), ('themes', 0.00010749042999482046), ('familiar', 0.00010744879530558917), ('dmitrii', 0.00010743334022291084), ('begins', 0.0001073962143847994), ('riga', 0.00010739549471776881), ('informed', 0.00010735674410590094), ('thesis', 0.00010726348140634424), ('battle', 0.00010724503047457961), ('indb', 0.00010719893837734713), ('orthodoxy', 0.00010716443609822214), ('sees', 0.0001071202377495591), ('reign', 0.00010709099242080018), ('executive', 0.00010708898887108863), ('tone', 0.0001070310765404257), ('ends', 0.00010690853657139512), ('remarkable', 0.00010683176386803288), ('song', 0.00010675124302562779), ('river', 0.00010669200568398497), ('master', 0.00010668385769402249), ('career', 0.00010664040799140857), ('cossack', 0.00010662171736346711), ('painting', 0.00010656910341808161), ('deals', 0.00010650367116074099), ('examination', 0.0001063393172035486), ('interviews', 0.00010628965932790951), ('sixteenth', 0.00010625382254169959), ('interpretations', 0.00010615345419953032), ('victory', 0.00010606101251097365), ('constitutional', 0.00010601702374047971), ('palace', 0.00010601498244134081), ('overview', 0.0001060133088513596), ('discuss', 0.00010599642897614385), ('goes', 0.00010598483569061811), ('welcome', 0.00010598077759421712), ('447', 0.00010596449962452378), ('punishment', 0.00010593031657741657), ('technology', 0.00010583053500037809), ('dramatic', 0.0001058005565315259), ('budapest', 0.00010577279650665903), ('dated', 0.00010568108707190397), ('holy', 0.0001056421056694163), ('comprehensive', 0.00010560080661472039), ('plays', 0.00010557763385180707), ('medical', 0.00010551448643414357), ('inspired', 0.00010544408410951214), ('bulgakov', 0.00010534770106037319), ('planning', 0.00010533477896213708), ('foundation', 0.00010532912347084862), ('opening', 0.00010532426891111001), ('rubles', 0.0001052677049569901), ('tragedy', 0.00010522853138895793), ('exile', 0.00010518246595608273), ('blood', 0.0001051426704938257), ('looks', 0.00010509983135141751), ('dealing', 0.00010506047999023898), ('depth', 0.00010504147588111385), ('errors', 0.000105026506702802), ('draws', 0.0001050195285785942), ('educational', 0.00010496650424812916), ('shape', 0.00010487599318864828), ('brings', 0.00010484888281851027), ('wars', 0.00010483543519376053), ('learn', 0.00010481964866829544), ('appearance', 0.00010477578674922188), ('essentially', 0.00010472803075434295), ('trial', 0.00010462658203944656), ('impressive', 0.00010461250863914103), ('translator', 0.00010456982800453993), ('treated', 0.00010456443273999574), ('carefully', 0.00010455611083393126), ('big', 0.00010454561218556867), ('andrei', 0.00010449723109769624), ('product', 0.00010449068928093732), ('lies', 0.00010441242527031643), ('reveals', 0.00010440525727291361), ('easy', 0.0001044028838825779), ('inner', 0.00010436422029646033), ('demonstrate', 0.00010434114379571182), ('correct', 0.00010433751139931173), ('insight', 0.0001043372583378939), ('extensive', 0.0001043303637679472), ('fine', 0.00010426005116858206), ('scientific', 0.00010411875891161169), ('concepts', 0.00010411300153605363), ('musical', 0.00010409420748386617), ('extremely', 0.00010409386990055539), ('legacy', 0.00010408618471263721), ('mickiewicz', 0.00010407493907741684), ('suffering', 0.0001040712413875183), ('poetics', 0.0001040687446843487), ('king', 0.00010405283929445724), ('solzhenitsyn', 0.00010404165130622353), ('thirty', 0.00010392140330596292), ('equally', 0.00010390869563529975), ('drawing', 0.00010390093021145318), ('van', 0.00010387776386403434)]",21187
1,80,"[('über', 0.0012218360458051917), ('literatur', 0.0011709345087786644), ('kann', 0.001145338023399539), ('können', 0.0011084498686805826), ('bzw', 0.0010979548285077049), ('daß', 0.0010871631085257712), ('sprache', 0.0010650105430749207), ('kapitel', 0.0010637471528811989), ('wenn', 0.0010542152237063937), ('sondern', 0.0010283812070690094), ('sehr', 0.0010260611929680341), ('schen', 0.0010248133993906651), ('tschechischen', 0.001016951204937331), ('dieses', 0.0010003066418487413), ('übersetzung', 0.0009991396957189996), ('wien', 0.0009931272498411665), ('haben', 0.0009863026247488966), ('buch', 0.0009762151183509638), ('ihrer', 0.0009721839378517515), ('diesem', 0.0009654531468950888), ('anderen', 0.0009571077971689258), ('während', 0.0009519088753255006), ('slavischen', 0.0009434991453522366), ('wäre', 0.0009403960396033144), ('sowie', 0.0009362598157543839), ('schon', 0.0009361417706233819), ('dabei', 0.0009331963552997573), ('zwei', 0.0009329808398056085), ('etwa', 0.0009283132232387617), ('gibt', 0.000924572073463186), ('allem', 0.0009242466669643998), ('eines', 0.0009222832831096595), ('zeit', 0.0009211896552634637), ('seiner', 0.0009170789037750597), ('jedoch', 0.0009140653948018632), ('mehr', 0.000899254683003657), ('deren', 0.0008987732524054759), ('teil', 0.0008935753573758165), ('selbst', 0.0008922916363107039), ('sprachen', 0.0008894825562243674), ('dann', 0.0008806704301469474), ('seine', 0.0008778077037616343), ('geht', 0.0008762140627616744), ('autoren', 0.0008753903942549067), ('ersten', 0.0008730925757118641), ('polnischen', 0.0008725935231911589), ('immer', 0.0008719114717979555), ('frage', 0.0008698154308906168), ('ihre', 0.0008681623640536615), ('wir', 0.0008650016897409187), ('verf', 0.0008603227208696885), ('doch', 0.00085985385972101), ('russischen', 0.000859578983870136), ('unter', 0.0008583539188998541), ('ohne', 0.0008515811104874905), ('stellt', 0.0008461115873203612), ('werk', 0.0008413455464832848), ('dieser', 0.0008412430576385256), ('wohl', 0.0008408745792979713), ('zwischen', 0.0008407759285613503), ('keine', 0.0008396950882280125), ('einen', 0.0008304620255720542), ('damit', 0.0008257412513950748), ('sei', 0.0008222961840714717), ('jahre', 0.0008219431620438508), ('deutschen', 0.0008165657076571118), ('ganz', 0.000814187034024744), ('bedeutung', 0.000813996640877049), ('dessen', 0.0008128695503069641), ('zwar', 0.00081096199563445), ('hier', 0.0008103064752430866), ('steht', 0.0008075376447989874), ('diesen', 0.0008029261960446791), ('dazu', 0.0007996411684286645), ('kultur', 0.0007975691658839326), ('ihm', 0.0007965915546447157), ('beiden', 0.000796572305266143), ('jh', 0.0007949486362323693), ('weise', 0.0007925296797090493), ('denen', 0.0007908437880624578), ('seinem', 0.0007890808702262357), ('bereits', 0.0007870602631137065), ('drei', 0.0007836611915418078), ('darstellung', 0.0007829123036028047), ('zeigt', 0.0007805080170188876), ('gerade', 0.0007800054001905323), ('wobei', 0.0007776889912294826), ('hat', 0.0007723414891969338), ('wiener', 0.000771638433186811), ('besonders', 0.0007699197232802046), ('literarischen', 0.0007690834075011553), ('seinen', 0.0007653568529263588), ('einem', 0.0007568865409352349), ('wort', 0.0007559427899457679), ('kommt', 0.0007539520179933596), ('russische', 0.0007506777729928285), ('diese', 0.0007436788672422674), ('denn', 0.000741147888669969), ('noch', 0.0007410122055975181), ('jahrhunderts', 0.0007407772734246697), ('finden', 0.0007404630354162953), ('sein', 0.0007391010790377137), ('erst', 0.0007361210923066743), ('findet', 0.0007350727016382494), ('einige', 0.0007337047385054511), ('dies', 0.0007332985313133441), ('arbeit', 0.0007306222907905103), ('vom', 0.0007284488851338642), ('beitrag', 0.0007262926856821368), ('hätte', 0.0007251564768336497), ('soll', 0.0007250086461081339), ('nämlich', 0.0007226646297517143), ('beispiel', 0.0007200090754130859), ('bis', 0.0007181146628357795), ('handelt', 0.0007170991114703535), ('titel', 0.0007164605763907575), ('ihr', 0.0007162027828028778), ('worden', 0.0007142858419738135), ('andere', 0.0007135349539191821), ('gegenüber', 0.0007120263265893564), ('jahren', 0.0007090501017023239), ('münchen', 0.0007074651475159736), ('solche', 0.000707006696516385), ('leser', 0.0007054830295849893), ('ver', 0.0007052932834392218), ('texte', 0.0007040044388872616), ('alle', 0.000702082653803107), ('zweiten', 0.0007014961784442584), ('wieder', 0.000700383705946708), ('texten', 0.000695559149713699), ('muß', 0.0006948760044775343), ('entwicklung', 0.0006911714372915763), ('hrsg', 0.0006886590815665376), ('allerdings', 0.0006876313902866972), ('weil', 0.0006869974910458118), ('beiträge', 0.0006849512406375195), ('einzelnen', 0.0006832156199660271), ('zunächst', 0.0006821814364530396), ('scheint', 0.0006813979926829217), ('eher', 0.0006790426514106868), ('bleibt', 0.0006739862320563059), ('etwas', 0.0006736211527000903), ('band', 0.000669842008680102), ('neben', 0.0006694307703175108), ('sind', 0.0006679634448442029), ('seit', 0.0006643253085585605), ('heute', 0.0006587249463021225), ('werke', 0.0006585949974100562), ('ihren', 0.0006581796945230437), ('erste', 0.0006539961262964849), ('autor', 0.0006533240762961123), ('statt', 0.0006467017868241875), ('läßt', 0.0006457624417872104), ('funktion', 0.0006417156320733943), ('kaum', 0.0006415768579348798), ('lassen', 0.000641560823148025), ('könnte', 0.0006406936716335886), ('sowohl', 0.0006386708555118829), ('arbeiten', 0.0006381880158517831), ('nun', 0.0006366011556455082), ('wörter', 0.0006340368516313357), ('vor', 0.000633258471993762), ('hin', 0.0006330395475620288), ('rolle', 0.0006308951824278153), ('später', 0.0006289199061551866), ('begriff', 0.0006279651657545743), ('welche', 0.0006278429044804551), ('wo', 0.0006277782922623216), ('zusammenhang', 0.0006270028168971801), ('ihn', 0.0006261355111299937), ('bd', 0.0006231790826497509), ('wurden', 0.0006210523482026018), ('vf', 0.0006198148404252541), ('vgl', 0.0006170783577759605), ('tschechische', 0.0006127885181528432), ('ins', 0.0006116652182590393), ('habe', 0.0006114243743828806), ('geschichte', 0.0006110307384189881), ('bereich', 0.0006109296997381945), ('nen', 0.0006102342014523907), ('recht', 0.0006096160422003799), ('welt', 0.000607412879771137), ('ebenso', 0.0006056606509759913), ('jahrhundert', 0.0006039001504381202), ('verschiedenen', 0.0006030712904184337), ('schließlich', 0.0006024699275789425), ('beim', 0.0006009732805531204), ('wurde', 0.0005998537933649382), ('sche', 0.0005980051024729366), ('erzählung', 0.0005977710973546984), ('rußland', 0.0005977025214496288), ('slavische', 0.0005971772773905371), ('reihe', 0.000596308220680753), ('fragen', 0.0005947184178691024), ('untersuchung', 0.0005937139982448147), ('ende', 0.0005921431479510372), ('weniger', 0.0005909731095995608), ('dafür', 0.0005896696100994727), ('abschnitt', 0.0005887848195439236), ('jahr', 0.0005884522556252384)]",1200
2,24,"[('auteur', 0.0023529983576352055), ('ouvrage', 0.0021886744562498936), ('soviétique', 0.0017896970235465408), ('guerre', 0.0016680427252645763), ('tique', 0.00154310074112616), ('sovi', 0.0015374275147000795), ('livre', 0.0015268185767481621), ('années', 0.0015108263344011312), ('comptes', 0.0014858645672400253), ('rendus', 0.001485351019300012), ('politique', 0.0014613439439698577), ('même', 0.0014576721034636338), ('histoire', 0.0014270501530603752), ('chapitre', 0.0014160764677868113), ('ont', 0.0013825662464808327), ('elle', 0.0013638852212728661), ('aussi', 0.0013466668792268494), ('dont', 0.00133282260469206), ('fait', 0.0013253704841330908), ('ainsi', 0.0013107131360996008), ('bien', 0.001300269292136934), ('tout', 0.0012905621545206641), ('peut', 0.0012870825140321588), ('pouvoir', 0.0012690241617761462), ('cet', 0.001267611012785838), ('deux', 0.0012632966771357888), ('monde', 0.0012365031069503387), ('partie', 0.0012336931875013806), ('sans', 0.0012111569632944654), ('politiques', 0.0012053975765615055), ('celle', 0.0012026466875616375), ('leurs', 0.0011841544873277398), ('sous', 0.0011810325183706694), ('moins', 0.0011796255599262877), ('montre', 0.0011755897914367283), ('juifs', 0.001173702709142681), ('russie', 0.0011665340930702818), ('autres', 0.0011517781088573851), ('sont', 0.001135360553263372), ('peu', 0.0011231027047771307), ('siècle', 0.0011209133492380186), ('russes', 0.0011091822582145964), ('ils', 0.0011018198955475191), ('vie', 0.0010969531040251163), ('travail', 0.0010969235767868011), ('encore', 0.0010896353186811774), ('autre', 0.0010893509765425744), ('notamment', 0.0010819565711524845), ('souvent', 0.0010816083531369999), ('été', 0.001062584555323351), ('très', 0.0010556871895206741), ('jusqu', 0.0010493891964478434), ('état', 0.0010477214542026706), ('leur', 0.0010391804709760442), ('où', 0.0010382670414595756), ('soviétiques', 0.0010369935086349171), ('après', 0.0010362943349532727), ('fois', 0.0010337304416127213), ('exemple', 0.0010286039915836415), ('urss', 0.001028432539797217), ('lui', 0.0010274888124269359), ('riode', 0.001026086255276182), ('celui', 0.0010181137506837387), ('être', 0.0010180706420247101), ('alors', 0.0010158427617077159), ('parti', 0.0010147886513711508), ('période', 0.001009830516952713), ('mais', 0.0009980239581507692), ('enfin', 0.000995185252866772), ('grande', 0.0009939523455176457), ('ici', 0.0009916175766689088), ('était', 0.0009889072416114184), ('tre', 0.0009875612985844734), ('depuis', 0.0009875452125234182), ('recherche', 0.000983517721586663), ('moscou', 0.000976761627826029), ('temps', 0.0009760934839649784), ('donc', 0.0009700286278600643), ('surtout', 0.0009686194124912355), ('contre', 0.0009616362758862218), ('aurait', 0.0009602226564006756), ('faire', 0.0009500208405081364), ('cas', 0.0009467990369483597), ('ces', 0.0009435981131814552), ('pratiques', 0.0009426222650415123), ('elles', 0.0009422593191493226), ('sociale', 0.0009403065671882135), ('tudes', 0.0009382045982827585), ('partir', 0.0009379710022187724), ('selon', 0.0009372095442958543), ('centrale', 0.0009363902336603586), ('pendant', 0.0009324199444412514), ('régime', 0.0009314299158054466), ('ceux', 0.0009310234934593541), ('étude', 0.0009301790183575683), ('certains', 0.0009271647721274612), ('fin', 0.0009243552774021307), ('auteurs', 0.0009237297770319884), ('particulier', 0.0009236458984089744), ('entre', 0.0009218748107105445), ('toute', 0.0009163037544057732), ('sociales', 0.0009153560734679393), ('analyse', 0.0009146223434549574), ('pays', 0.0009142244506848136), ('permet', 0.0009099759205674743), ('avait', 0.0009087136552245334), ('plusieurs', 0.0009061963103516701), ('formes', 0.0008918242900331526), ('quelques', 0.0008896957432174874), ('cle', 0.0008869293547644633), ('nous', 0.0008791434127642197), ('fran', 0.000878921057765341), ('autant', 0.0008729908259790202), ('historique', 0.0008720382161693013), ('ses', 0.0008711860358256651), ('travers', 0.00086569464677449), ('effet', 0.0008636948977831869), ('travaux', 0.0008618576313624492), ('puis', 0.0008614275487891263), ('vers', 0.0008608343916547012), ('int', 0.0008596359680101451), ('premier', 0.0008571335469187958), ('toujours', 0.0008568578362046883), ('soit', 0.0008565484531466574), ('cette', 0.0008564064059188992), ('contexte', 0.000853868685648445), ('tous', 0.0008518288216343838), ('ailleurs', 0.0008516558403813318), ('nouvelle', 0.0008513492300828646), ('trois', 0.0008415419602467598), ('historiens', 0.0008364750511278254), ('volution', 0.000836076881091336), ('chez', 0.0008345488789443948), ('tiques', 0.0008322464302022434), ('cependant', 0.0008312877846352423), ('tude', 0.0008265865086018976), ('objet', 0.0008233298995307548), ('parfois', 0.0008225219976921352), ('compte', 0.0008179811183607016), ('société', 0.0008141037554313108), ('ensemble', 0.0008122475515615293), ('tant', 0.0008083333995718417), ('premi', 0.000807651490940755), ('soci', 0.0008072035919227985), ('discours', 0.0008002869580046127), ('fut', 0.0007988178593578265), ('chapitres', 0.00079212188402946), ('nombre', 0.000786591525382203), ('xixe', 0.00078425440541368), ('processus', 0.000783048973753753), ('rôle', 0.0007821589357420231), ('seconde', 0.0007807105094935312), ('reste', 0.00077929924795835), ('vue', 0.0007716552292162615), ('agit', 0.0007690139712084181), ('ais', 0.0007648487149468478), ('lecteur', 0.0007631435684310409), ('cours', 0.0007610924940633255), ('tait', 0.0007571934038942817), ('doute', 0.0007559519361429034), ('époque', 0.0007552870986201572), ('forme', 0.0007541454996209308), ('propos', 0.0007516081819898033), ('étaient', 0.0007511702796765702), ('seulement', 0.0007509174879220124), ('tr', 0.0007507085506468265), ('avec', 0.0007467992688712864), ('apr', 0.00074222622590511), ('avoir', 0.0007413554291704187), ('abord', 0.0007412032121972259), ('titre', 0.0007396525573710322), ('sens', 0.000729826317103975), ('dernier', 0.0007290240647218744), ('nouveau', 0.0007262108491342602), ('civile', 0.000721667874679733), ('comme', 0.0007211050481320292), ('jamais', 0.0007204678241815416), ('nombreux', 0.0007200598709437923), ('ou', 0.0007189561907269769), ('asie', 0.000718955685689751), ('mes', 0.0007182643218235503), ('projet', 0.0007181748492151842), ('mise', 0.0007162610199907673), ('espace', 0.000715623408160853), ('toutes', 0.0007144051139413275), ('pourtant', 0.0007134640141972629), ('aujourd', 0.0007130882546619588), ('ehess', 0.0007122646452928009), ('sujet', 0.0007106384490400019), ('hui', 0.0007101713294733492), ('nouvelles', 0.0007096439353590023), ('cahiers', 0.0007096325948393041), ('russe', 0.0007091469947890476), ('res', 0.0007051656452726009), ('œuvre', 0.0007043931110694433), ('syst', 0.0007032181949653652), ('acteurs', 0.0007011643939975879), ('juive', 0.0006993288905290395), ('première', 0.0006973610200232829), ('études', 0.0006962332842771369)]",927
3,94,"[('ktoré', 0.001517131598385904), ('alebo', 0.0013724406658517138), ('eú', 0.0013340513342287536), ('sú', 0.0013195361728555708), ('ako', 0.0012972846083226682), ('aj', 0.0012797263528919684), ('medzi', 0.0012423879791439764), ('jeho', 0.0011633089048058423), ('ktorý', 0.001145261364208786), ('však', 0.001144975423805864), ('že', 0.0011316345135039742), ('bude', 0.001119084323021343), ('ktorá', 0.0010734182035913665), ('politiky', 0.001072995683374451), ('štátov', 0.0010608948742501694), ('čo', 0.0010452754555749805), ('štátu', 0.0010349395971542277), ('podia', 0.0010296435788648662), ('otázky', 0.0010287216100236883), ('roku', 0.0010285695374344253), ('už', 0.0010282147011834962), ('má', 0.0010232715545662198), ('ale', 0.0010175904874798307), ('krajin', 0.0010074047493548377), ('aby', 0.0010060042538399018), ('európskej', 0.0010021811759822038), ('byť', 0.0009730087287146967), ('rámci', 0.0009588800457942748), ('tejto', 0.0009587941732438906), ('či', 0.0009567342004101541), ('tohto', 0.0009485083997185727), ('bola', 0.0009452401469993245), ('bolo', 0.0009339633018073852), ('jej', 0.0009268793209861725), ('krajiny', 0.0009231632750816219), ('medzinárodné', 0.0009047076078091678), ('boli', 0.0008826986984590126), ('európy', 0.0008808229592489819), ('štát', 0.0008687506009966578), ('tento', 0.0008656799140200543), ('bezpečnosti', 0.0008452083036684375), ('sr', 0.0008368158513082261), ('vzťahov', 0.00083281114623555), ('štáty', 0.0008206008979398597), ('práva', 0.0008096002357453402), ('týchto', 0.0007999835310005803), ('zo', 0.0007975400813062188), ('tieto', 0.0007924953445708588), ('vo', 0.0007685134468140667), ('oblasti', 0.0007665004854045766), ('slovenskej', 0.0007550095344059818), ('pri', 0.0007523124706338616), ('strany', 0.0007518028731729701), ('ak', 0.0007481055329152063), ('len', 0.0007449563452292897), ('ked', 0.0007317743248676804), ('proti', 0.0007241433588206145), ('až', 0.0007232261693474072), ('preto', 0.0007180000337350656), ('tomto', 0.0007095067111307497), ('može', 0.0007092809816384683), ('případe', 0.000705725763140222), ('najmä', 0.0007010981339320183), ('všetkých', 0.000694990401583398), ('strednej', 0.000692696950155847), ('tým', 0.0006918458767529935), ('medzinárodných', 0.0006915390693727141), ('republiky', 0.0006849496796184383), ('politické', 0.0006837962496302276), ('pře', 0.0006836242003636923), ('spolupráce', 0.0006806980172962183), ('svoje', 0.0006786005240970502), ('všetky', 0.0006773534193826236), ('politických', 0.0006765544045478882), ('slovensko', 0.0006742785186969461), ('ani', 0.0006607243732224805), ('rokov', 0.0006572991920323478), ('ešte', 0.0006533224250178775), ('základe', 0.0006526308648583551), ('rusko', 0.0006477508545639934), ('únie', 0.0006436079379146598), ('vlády', 0.0006435234143214143), ('zbraní', 0.000639930929951365), ('možno', 0.0006384456234584197), ('toho', 0.0006380588786784152), ('slovenska', 0.000637697729448341), ('velmi', 0.0006358624212937784), ('osn', 0.0006299131742100123), ('ruska', 0.0006295293098730485), ('táto', 0.0006269368398970606), ('článok', 0.0006180933054878374), ('štúdie', 0.0006137160054623949), ('právo', 0.0006130005417665651), ('organizácie', 0.0006092740783102209), ('zahraničnej', 0.0006032215129306354), ('vývoj', 0.0006021399198847742), ('od', 0.0006020876923702115), ('systému', 0.0006008084945922219), ('národov', 0.0005945253018668712), ('práv', 0.0005935159041110956), ('viae', 0.0005924645953287329), ('spoločnosti', 0.0005876975195172087), ('budú', 0.0005856771748034276), ('článku', 0.000585198494232731), ('správy', 0.0005847818711011289), ('ktorých', 0.0005832317649253652), ('úvahy', 0.0005831441885843963), ('nej', 0.0005824464564083001), ('iba', 0.0005808021398851744), ('bez', 0.0005793249998702889), ('okrem', 0.0005783723148290561), ('možné', 0.0005765116806547867), ('majů', 0.0005761536945639594), ('kyi', 0.0005738113763117282), ('právě', 0.000573789548625652), ('tzv', 0.0005728371514353653), ('pod', 0.0005712933922887244), ('ných', 0.0005694277059615516), ('iných', 0.000568752423541378), ('politickej', 0.0005683214925276771), ('pred', 0.0005679950781522769), ('časti', 0.0005670196617102947), ('bol', 0.000563649110779768), ('druhej', 0.0005590488898999896), ('třeba', 0.0005506512019405713), ('moci', 0.000550402087516223), ('při', 0.0005499346207106052), ('nielen', 0.000548938391518072), ('obse', 0.0005484966894049476), ('svojich', 0.0005476971221347786), ('nové', 0.0005443748465461021), ('zároveň', 0.0005437380011955246), ('rady', 0.0005424143787259513), ('musí', 0.000542308659874868), ('kde', 0.0005421308352177802), ('svojej', 0.0005415661680533831), ('potřebné', 0.0005405717478462181), ('členských', 0.0005403110603291398), ('predovšetkým', 0.0005385271787462206), ('proces', 0.0005373648235780888), ('voči', 0.000537309342084826), ('analýzy', 0.0005338568705698246), ('tak', 0.0005327561286204463), ('ide', 0.0005316487599394716), ('sme', 0.0005291544909888212), ('tomu', 0.0005287179862586834), ('veci', 0.0005277398633021912), ('rozpravy', 0.0005268248105661957), ('bezpečnostnej', 0.0005257283881721607), ('politiku', 0.0005241312962670987), ('ktorí', 0.0005206525286499217), ('której', 0.000520602978282973), ('vztahy', 0.0005189482174316291), ('skupiny', 0.0005176401325018083), ('napr', 0.0005174327846915364), ('význam', 0.0005166601064489641), ('vojny', 0.0005155938997089837), ('európe', 0.0005134238574882468), ('svoju', 0.0005112541357557893), ('rozvoj', 0.0005074898183976007), ('dnes', 0.0005066002929362286), ('spojených', 0.0005060168379149893), ('nových', 0.000505856353283716), ('světověj', 0.0005050734815784257), ('chemických', 0.0005050255565804848), ('počas', 0.0005040911446469664), ('strane', 0.0005037460664280801), ('zahraničných', 0.0005033054741481092), ('východnej', 0.0005026865060689028), ('európskeho', 0.000500753040804351), ('rokoch', 0.0005004006169925736), ('zmluvy', 0.0004998394344024068), ('vrátane', 0.0004990686744977407), ('súvislosti', 0.0004982609508737719), ('teda', 0.0004980193138486634), ('kyj', 0.0004973690374107822), ('stále', 0.0004969812267204096), ('súlade', 0.0004956081030023324), ('európska', 0.0004936172231193367), ('světa', 0.000492338240454746), ('činnosti', 0.0004915328506197613), ('slovensku', 0.0004901817213293743), ('dohovoru', 0.0004893268070723855), ('krajinách', 0.0004866595710406135), ('móže', 0.00048586447344387484), ('štátmi', 0.00048537284326171103), ('záujmy', 0.00048486743318698795), ('európskych', 0.0004846446711225044), ('období', 0.0004845463269249604), ('každý', 0.0004835767893577084), ('politického', 0.00048099879698460066), ('členov', 0.0004791310458567018), ('politiķe', 0.00047780636235135), ('politika', 0.0004759189765095954), ('resp', 0.0004757533562719571), ('né', 0.00047560809076618795), ('napriek', 0.00047514596561703203), ('vláda', 0.00047438993962445087), ('záujmov', 0.0004743827534618686), ('problémy', 0.000474269896422341)]",883
